NAME,PRODUCT_GROUP,CALL_ID,INTERACTION_MEDIUM,TOTAL_ATTENDEES,VENUE_CATEGORY,INTERACTION_DATE,IS_PARENT__C,RESIDENCY_PROGRAMME,MSL_ID,INTERACTION_VENUE,RESIDENCY_PROGRAMME_FLAG,INTERACTION_DETAIL_ID,INITIATIVES,PRODUCT_NAME,PRODUCT_ID,INITIATIVE_CATEGORY,INTERACTION_CATEGORY,INTERACTION_NAME,MSL_NAME,MONTH_YEAR,QUARTER_NAME,QUARTER_YEAR
WCT-419555,Product 1,v78TR98995YcxtVIYR,Phone,298,Others,26-04-2024,TRUE,FALSE,1293Q881236XqWhDIK,PS,0,e99FT111236sVviIAE,Initiative 1,Product 1,2205,BCP,Call,IJ168508,4,Apr '24,Q2,Q2 '24
WCT-419551,Product 1,v78TR98995Ycy5HIYR,Phone,326,Others,03-05-2024,TRUE,FALSE,1293Q881236XqWhDIK,PS,0,e99FT111236sVvnIAE,Initiative 1,Product 1,2205,BCP,Call,IJ168771,7,May '24,Q2,Q2 '24
WCT-419558,Product 1,v78TR98995Ycy6eIYB,Phone,46,Others,02-05-2024,TRUE,FALSE,1293Q881236XqWJDI0,PS,0,e99FT111236sVw2IAE,Initiative 1,Product 1,2205,BCP,Call,IJ168788,17,May '24,Q2,Q2 '24
WCT-419510,Product 1,v78TR98995YcyYSIYZ,Email,207,Others,06-05-2024,TRUE,FALSE,1293Q881236XqcJDIS,OS,0,e99FT111236sVwCIAU,Initiative 1,Product 1,2205,BCP,Mail,IJ168861,3,May '24,Q2,Q2 '24
WCT-419512,Product 1,v78TR98995Ywyw5IYB,Live,232,RA,07-05-2024,TRUE,FALSE,1293Q881236VMrzDIG,CP-R,0,e99FT111236sVwMIAU,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ168900,22,May '24,Q2,Q2 '24
WCT-419515,Product 1,v78TR98995YwywPIYR,Email,305,Others,07-05-2024,TRUE,FALSE,1293Q881236XqcJDIS,OS,0,e99FT111236sVwbIAE,Initiative 2,Product 1,2205,Diff,Mail,IJ168907,13,May '24,Q2,Q2 '24
WCT-419518,Product 1,v78TR98995Ywyx1IYB,Phone,259,Others,07-05-2024,TRUE,FALSE,1293Q881236XqikDIC,PS,0,e99FT111236sVwqIAE,Initiative 1,Product 1,2205,BCP,Call,IJ168933,9,May '24,Q2,Q2 '24
WCT-419500,Product 1,v78TR98995Ywyx6IYB,Phone,147,Others,07-05-2024,TRUE,FALSE,1293Q881236XqWjDIK,PS,0,e99FT111236sVx0IAE,Initiative 1,Product 1,2205,BCP,Call,IJ168934,24,May '24,Q2,Q2 '24
WCT-419501,Product 1,v78TR98995YwyxBIYR,Email,7,Others,07-05-2024,TRUE,FALSE,1293Q881236XqWGDI0,PS,0,e99FT111236sVx5IAE,Initiative 4,Product 1,2205,SS,Mail,IJ168935,6,May '24,Q2,Q2 '24
WCT-419508,Product 1,v78TR98995YwyxzIYB,Phone,41,Others,08-05-2024,TRUE,FALSE,1293Q881236UtQ9DIK,PS,0,e99FT111236sVxUIAU,Initiative 1,Product 1,2205,BCP,Call,IJ168949,12,May '24,Q2,Q2 '24
WCT-419584,Product 1,v78TR98995YcyYDIYZ,Phone,250,Others,08-05-2024,TRUE,FALSE,1293Q881236XqXDIA0,PS,0,e99FT111236sVxyIAE,Initiative 1,Product 1,2205,BCP,Call,IJ168858,7,May '24,Q2,Q2 '24
WCT-419580,Product 1,v78TR98995YwyxYIYB,Phone,297,Others,08-05-2024,TRUE,FALSE,1293Q881236XqXDIA0,PS,0,e99FT111236sVyDIAU,Initiative 1,Product 1,2205,BCP,Call,IJ168944,9,May '24,Q2,Q2 '24
WCT-419591,Product 1,v78TR98995YwyxfIYB,Live,314,Others,08-05-2024,TRUE,FALSE,1293Q881236XqXDIA0,PS,0,e99FT111236sVyhIAE,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ168945,2,May '24,Q2,Q2 '24
WCT-419103,Product 1,v78TR98995Ywz05IYB,Phone,101,Others,08-05-2024,TRUE,FALSE,1293Q881236XqWhDIK,PS,0,e99FT111236sVzBIAU,Initiative 2,Product 1,2205,Diff,Call,IJ169011,22,May '24,Q2,Q2 '24
WCT-419105,Product 1,v78TR98995YwyyTIYR,Phone,55,Others,08-05-2024,TRUE,FALSE,1293Q881236XqWhDIK,PS,0,e99FT111236sVzLIAU,Initiative 1,Product 1,2205,BCP,Call,IJ168955,22,May '24,Q2,Q2 '24
WCT-419101,Product 1,v78TR98995Ywz0KIYR,Phone,303,Others,08-05-2024,TRUE,FALSE,1293Q881236XqWjDIK,PS,0,e99FT111236sVzQIAU,Initiative 4,Product 1,2205,SS,Call,IJ169014,4,May '24,Q2,Q2 '24
WCT-419111,Product 1,v78TR98995Ywz0oIYB,Phone,53,Others,08-05-2024,TRUE,FALSE,1293Q881236XqWjDIK,PS,0,e99FT111236sVzuIAE,Initiative 1,Product 1,2205,BCP,Call,IJ169026,12,May '24,Q2,Q2 '24
WCT-419121,Product 1,v78TR98995YwyvbIYB,Phone,399,Others,07-05-2024,TRUE,FALSE,1293Q881236XqelDIC,PS,0,e99FT111236sW0EIAU,Initiative 1,Product 1,2205,BCP,Call,IJ168893,14,May '24,Q2,Q2 '24
WCT-419123,Product 1,v78TR98995YcxS9IYJ,Live,188,Others,18-04-2024,TRUE,FALSE,1293Q881236XqWYDI0,PS,0,e99FT111236sW0OIAU,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ167976,11,Apr '24,Q2,Q2 '24
WCT-419124,Product 1,v78TR98995YcxS9IYJ,Live,200,Others,18-04-2024,TRUE,FALSE,1293Q881236XqWYDI0,PS,0,e99FT111236sW0PIAU,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ167976,1,Apr '24,Q2,Q2 '24
WCT-419125,Product 1,v78TR98995YcxS9IYJ,Live,301,Others,18-04-2024,TRUE,FALSE,1293Q881236XqWYDI0,PS,0,e99FT111236sW0QIAU,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ167976,21,Apr '24,Q2,Q2 '24
WCT-419121,Product 1,v78TR98995Ywz1SIYR,Phone,351,Others,09-05-2024,TRUE,FALSE,1293Q881236XqWTDI0,PS,0,e99FT111236sW0TIAU,Initiative 1,Product 1,2205,BCP,Call,IJ169034,16,May '24,Q2,Q2 '24
WCT-419120,Product 1,v78TR98995Ycy8VIYR,Phone,371,Others,03-05-2024,TRUE,FALSE,1293Q881236XqWYDI0,PS,0,e99FT111236sW0YIAU,Initiative 1,Product 1,2205,BCP,Call,IJ168811,6,May '24,Q2,Q2 '24
WCT-419128,Product 1,v78TR98995Ycy8VIYR,Phone,379,Others,03-05-2024,TRUE,FALSE,1293Q881236XqWYDI0,PS,0,e99FT111236sW0ZIAU,Initiative 1,Product 1,2205,BCP,Call,IJ168811,4,May '24,Q2,Q2 '24
WCT-419141,Product 1,v78TR98995Ycy8VIYR,Phone,248,Others,03-05-2024,TRUE,FALSE,1293Q881236XqWYDI0,PS,0,e99FT111236sW0aIAE,Initiative 1,Product 1,2205,BCP,Call,IJ168811,21,May '24,Q2,Q2 '24
WCT-419130,Product 1,v78TR98995Ycy8VIYR,Phone,55,Others,03-05-2024,TRUE,FALSE,1293Q881236XqWYDI0,PS,0,e99FT111236sW0bIAE,Initiative 1,Product 1,2205,BCP,Call,IJ168811,7,May '24,Q2,Q2 '24
WCT-419132,Product 1,v78TR98995Ywz1hIYB,Phone,323,Others,29-04-2024,TRUE,FALSE,1293Q881236XqWYDI0,PS,0,e99FT111236sW0iIAE,Initiative 1,Product 1,2205,BCP,Call,IJ169038,18,Apr '24,Q2,Q2 '24
WCT-419133,Product 1,v78TR98995Ywz1hIYB,Phone,284,Others,29-04-2024,TRUE,FALSE,1293Q881236XqWYDI0,PS,0,e99FT111236sW0jIAE,Initiative 1,Product 1,2205,BCP,Call,IJ169038,25,Apr '24,Q2,Q2 '24
WCT-419134,Product 1,v78TR98995Ywz1hIYB,Phone,147,Others,29-04-2024,TRUE,FALSE,1293Q881236XqWYDI0,PS,0,e99FT111236sW0kIAE,Initiative 1,Product 1,2205,BCP,Call,IJ169038,15,Apr '24,Q2,Q2 '24
WCT-419135,Product 1,v78TR98995Ywz1mIYB,Phone,233,Others,29-04-2024,TRUE,FALSE,1293Q881236XqWYDI0,PS,0,e99FT111236sW0nIAE,Initiative 1,Product 1,2205,BCP,Call,IJ169039,8,Apr '24,Q2,Q2 '24
WCT-419131,Product 1,v78TR98995Ywz1mIYB,Phone,23,Others,29-04-2024,TRUE,FALSE,1293Q881236XqWYDI0,PS,0,e99FT111236sW0oIAE,Initiative 1,Product 1,2205,BCP,Call,IJ169039,5,Apr '24,Q2,Q2 '24
WCT-419130,Product 1,v78TR98995Ywz1mIYB,Phone,215,Others,29-04-2024,TRUE,FALSE,1293Q881236XqWYDI0,PS,0,e99FT111236sW0pIAE,Initiative 1,Product 1,2205,BCP,Call,IJ169039,4,Apr '24,Q2,Q2 '24
WCT-419138,Product 1,v78TR98995Ycy8QIYR,Phone,312,Others,03-05-2024,TRUE,FALSE,1293Q881236XqWhDIK,OS,0,e99FT111236sW0sIAE,Initiative 1,Product 1,2205,BCP,Call,IJ168810,14,May '24,Q2,Q2 '24
WCT-419141,Product 1,v78TR98995Ywz2UIYR,Phone,245,Others,09-05-2024,TRUE,FALSE,1293Q881236XqWjDIK,PS,0,e99FT111236sW17IAE,Initiative 2,Product 1,2205,Diff,Call,IJ169055,20,May '24,Q2,Q2 '24
WCT-419149,Product 1,v78TR98995Ywz3IIYR,Phone,106,Others,10-05-2024,TRUE,FALSE,1293Q881236XqWhDIK,OS,0,e99FT111236sW1bIAE,Initiative 1,Product 1,2205,BCP,Call,IJ169069,2,May '24,Q2,Q2 '24
WCT-419150,Product 1,v78TR98995Ywz0YIYR,Phone,239,Others,08-05-2024,TRUE,FALSE,1293Q881236XqcJDIS,OS,0,e99FT111236sW1gIAE,Initiative 1,Product 1,2205,BCP,Call,IJ169012,5,May '24,Q2,Q2 '24
WCT-419151,Product 1,v78TR98995YcvsYIYR,Phone,209,Others,23-02-2024,TRUE,FALSE,1293Q881236XqcJDIS,OS,0,e99FT111236sW1lIAE,Initiative 1,Product 1,2205,BCP,Call,IJ166006,23,Feb '24,Q1,Q1 '24
WCT-419151,Product 1,v78TR98995Ywz3wIYB,Phone,247,Others,19-04-2024,TRUE,FALSE,1293Q88000708K2DII,PS,0,e99FT111236sW25IAE,Initiative 1,Product 1,2205,BCP,Call,IJ169089,18,Apr '24,Q2,Q2 '24
WCT-419150,Product 1,v78TR98995Ywz4QIYR,Phone,314,Others,07-05-2024,TRUE,FALSE,1293Q88000708K2DII,PS,0,e99FT111236sW2AIAU,Initiative 1,Product 1,2205,BCP,Call,IJ169115,8,May '24,Q2,Q2 '24
WCT-419159,Product 1,v78TR98995Ywz4hIYB,Live,267,PA,08-05-2024,TRUE,FALSE,1293Q88000708K2DII,CP-P,0,e99FT111236sW2FIAU,Initiative 2,Product 1,2205,Diff,Face 2 Face,IJ169125,21,May '24,Q2,Q2 '24
WCT-419111,Product 1,v78TR98995Ywz4sIYB,Virtual,21,Others,09-05-2024,TRUE,FALSE,1293Q88000708K2DII,PS,0,e99FT111236sW2LIAU,Initiative 1,Product 1,2205,BCP,Online,IJ169132,10,May '24,Q2,Q2 '24
WCT-419112,Product 1,v78TR98995Ywz5HIYR,Phone,327,Others,11-05-2024,TRUE,FALSE,1293Q881236XqelDIC,PS,0,e99FT111236sW2PIAU,Initiative 1,Product 1,2205,BCP,Call,IJ169137,11,May '24,Q2,Q2 '24
WCT-419115,Product 1,v78TR98995Ywz5WIYR,Phone,330,Others,13-05-2024,TRUE,FALSE,1293Q881236XqWhDIK,PS,0,e99FT111236sW2eIAE,Initiative 1,Product 1,2205,BCP,Call,IJ169140,9,May '24,Q2,Q2 '24
WCT-419101,Product 1,v78TR98995Ywz6KIYR,Live,74,Others,13-05-2024,TRUE,FALSE,1293Q881236XqWTDI0,PS,0,e99FT111236sW3NIAU,Initiative 3,Product 1,2205,PF,Face 2 Face,IJ169161,11,May '24,Q2,Q2 '24
WCT-419182,Product 1,v78TR98995Ywz6LIYR,Phone,350,Others,10-05-2024,TRUE,FALSE,1293Q881236XqWTDI0,PS,0,e99FT111236sW3RIAU,Initiative 1,Product 1,2205,BCP,Call,IJ169123,10,May '24,Q2,Q2 '24
WCT-419184,Product 1,v78TR98995Ywz6eIYB,Phone,332,Others,10-05-2024,TRUE,FALSE,1293Q881236XqWhDIK,PS,0,e99FT111236sW3hIAE,Initiative 1,Product 1,2205,BCP,Call,IJ169166,21,May '24,Q2,Q2 '24
WCT-419185,Product 1,v78TR98995Ywz6oIYB,Live,154,Others,10-05-2024,TRUE,FALSE,1293Q881236XqWTDI0,PS,0,e99FT111236sW3mIAE,Initiative 3,Product 1,2205,PF,Face 2 Face,IJ169168,14,May '24,Q2,Q2 '24
WCT-419192,Product 1,v78TR98995Ywz6tIYB,Phone,346,Others,13-05-2024,TRUE,FALSE,1293Q881236XqWhDIK,PS,0,e99FT111236sW3tIAE,Initiative 1,Product 1,2205,BCP,Call,IJ169169,18,May '24,Q2,Q2 '24
WCT-419198,Product 1,v78TR98995Ywz7SIYR,Live,242,Others,12-03-2024,TRUE,FALSE,1293Q881236XqWJDI0,PS,0,e99FT111236sW4NIAU,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ169177,15,Mar '24,Q1,Q1 '24
WCT-419000,Product 1,v78TR98995Ywz7XIYR,Virtual,260,Others,18-03-2024,TRUE,FALSE,1293Q881236XqWJDI0,PS,0,e99FT111236sW4SIAU,Initiative 4,Product 1,2205,SS,Online,IJ169178,17,Mar '24,Q1,Q1 '24
WCT-419002,Product 1,v78TR98995Ywz7hIYB,Live,6,Others,21-03-2024,TRUE,FALSE,1293Q881236XqWJDI0,PS,0,e99FT111236sW4cIAE,Initiative 4,Product 1,2205,SS,Face 2 Face,IJ169180,6,Mar '24,Q1,Q1 '24
WCT-419008,Product 1,v78TR98995Ywz86IYB,Phone,396,Others,13-05-2024,TRUE,FALSE,1293Q881236XqWjDIK,PS,0,e99FT111236sW51IAE,Initiative 1,Product 1,2205,BCP,Call,IJ169188,14,May '24,Q2,Q2 '24
WCT-419011,Product 1,v78TR98995YcxKgIYJ,Phone,329,Others,09-04-2024,TRUE,FALSE,1293Q881236XqelDIC,PS,0,e99FT111236sW5GIAU,Initiative 1,Product 1,2205,BCP,Call,IJ167825,10,Apr '24,Q2,Q2 '24
WCT-419012,Product 1,v78TR98995Ywz8zIYB,Phone,322,Others,14-05-2024,TRUE,FALSE,1293Q881236XqWTDI0,PS,0,e99FT111236sW5LIAU,Initiative 1,Product 1,2205,BCP,Call,IJ169202,15,May '24,Q2,Q2 '24
WCT-419013,Product 1,v78TR98995Ywz90IYB,Phone,158,Others,10-05-2024,TRUE,FALSE,1293Q881236XqWTDI0,PS,0,e99FT111236sW5MIAU,Initiative 1,Product 1,2205,BCP,Call,IJ169203,12,May '24,Q2,Q2 '24
WCT-419023,Product 1,v78TR98995Ywz94IYB,Virtual,400,PA,30-04-2024,TRUE,FALSE,1293Q881236XqWYDI0,CP-P,0,e99FT111236sW5ZIAU,Initiative 1,Product 1,2205,BCP,Online,IJ169204,13,Apr '24,Q2,Q2 '24
WCT-419024,Product 1,v78TR98995Ywz94IYB,Virtual,219,PA,30-04-2024,TRUE,FALSE,1293Q881236XqWYDI0,CP-P,0,e99FT111236sW5aIAE,Initiative 1,Product 1,2205,BCP,Online,IJ169204,8,Apr '24,Q2,Q2 '24
WCT-419025,Product 1,v78TR98995Ywz94IYB,Virtual,128,PA,30-04-2024,TRUE,FALSE,1293Q881236XqWYDI0,CP-P,0,e99FT111236sW5bIAE,Initiative 1,Product 1,2205,BCP,Online,IJ169204,6,Apr '24,Q2,Q2 '24
WCT-419030,Product 1,v78TR98995Ywz9ZIYR,Live,381,Others,13-05-2024,TRUE,FALSE,1293Q881236XqWYDI0,PS,0,e99FT111236sW5rIAE,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ169220,12,May '24,Q2,Q2 '24
WCT-419038,Product 1,v78TR98995Ywz9ZIYR,Live,181,Others,13-05-2024,TRUE,FALSE,1293Q881236XqWYDI0,PS,0,e99FT111236sW5sIAE,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ169220,22,May '24,Q2,Q2 '24
WCT-419039,Product 1,v78TR98995Ywz9ZIYR,Live,20,Others,13-05-2024,TRUE,FALSE,1293Q881236XqWYDI0,PS,0,e99FT111236sW5tIAE,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ169220,22,May '24,Q2,Q2 '24
WCT-419040,Product 1,v78TR98995Ywz9ZIYR,Live,116,Others,13-05-2024,TRUE,FALSE,1293Q881236XqWYDI0,PS,0,e99FT111236sW5uIAE,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ169220,25,May '24,Q2,Q2 '24
WCT-419041,Product 1,v78TR98995Ywz9eIYB,Phone,256,Others,07-05-2024,TRUE,FALSE,1293Q881236XqWYDI0,PS,0,e99FT111236sW5wIAE,Initiative 1,Product 1,2205,BCP,Call,IJ169221,23,May '24,Q2,Q2 '24
WCT-419042,Product 1,v78TR98995Ywz9eIYB,Phone,237,Others,07-05-2024,TRUE,FALSE,1293Q881236XqWYDI0,PS,0,e99FT111236sW5xIAE,Initiative 1,Product 1,2205,BCP,Call,IJ169221,3,May '24,Q2,Q2 '24
WCT-419043,Product 1,v78TR98995Ywz9eIYB,Phone,132,Others,07-05-2024,TRUE,FALSE,1293Q881236XqWYDI0,PS,0,e99FT111236sW5yIAE,Initiative 1,Product 1,2205,BCP,Call,IJ169221,20,May '24,Q2,Q2 '24
WCT-419044,Product 1,v78TR98995Ywz9eIYB,Phone,48,Others,07-05-2024,TRUE,FALSE,1293Q881236XqWYDI0,PS,0,e99FT111236sW5zIAE,Initiative 1,Product 1,2205,BCP,Call,IJ169221,16,May '24,Q2,Q2 '24
WCT-419001,Product 1,v78TR98995YwzGwIYJ,Email,68,Others,14-05-2024,TRUE,FALSE,1293Q881236XqWGDI0,PS,0,e99FT111236sW7KIAU,Initiative 1,Product 1,2205,BCP,Mail,IJ169618,13,May '24,Q2,Q2 '24
WCT-419000,Product 1,v78TR98995YwzHVIYZ,Phone,280,Others,14-05-2024,TRUE,FALSE,1293Q881236UtQ9DIK,PS,0,e99FT111236sW7jIAE,Initiative 1,Product 1,2205,BCP,Call,IJ169625,18,May '24,Q2,Q2 '24
WCT-419008,Product 1,v78TR98995YwzHVIYZ,Phone,231,Others,14-05-2024,TRUE,FALSE,1293Q881236UtQ9DIK,PS,0,e99FT111236sW7kIAE,Initiative 2,Product 1,2205,Diff,Call,IJ169625,6,May '24,Q2,Q2 '24
WCT-419092,Product 1,v78TR98995YwzIdIYJ,Phone,223,Others,14-05-2024,TRUE,FALSE,1293Q881236XqelDIC,PS,0,e99FT111236sW8hIAE,Initiative 1,Product 1,2205,BCP,Call,IJ169642,16,May '24,Q2,Q2 '24
WCT-419090,Product 1,v78TR98995YwzJzIYJ,Email,340,Others,15-05-2024,TRUE,FALSE,1293Q881236XqikDIC,PS,0,e99FT111236sW91IAE,Initiative 1,Product 1,2205,BCP,Mail,IJ169695,22,May '24,Q2,Q2 '24
WCT-419823,Product 1,v78TR98995YwzLlIYJ,Live,49,RA,16-05-2024,TRUE,FALSE,1293Q881236UtQ9DIK,CP-R,0,e99FT111236sW9qIAE,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ169722,11,May '24,Q2,Q2 '24
WCT-419824,Product 1,v78TR98995YwzKxIYJ,Phone,322,Others,16-05-2024,TRUE,FALSE,1293Q881236XqXDIA0,PS,0,e99FT111236sW9rIAE,Initiative 1,Product 1,2205,BCP,Call,IJ169708,7,May '24,Q2,Q2 '24
WCT-419821,Product 1,v78TR98995Ywz8uIYB,Phone,156,Others,16-05-2024,TRUE,FALSE,1293Q881236XqXDIA0,PS,0,e99FT111236sWA1IAM,Initiative 1,Product 1,2205,BCP,Call,IJ169201,11,May '24,Q2,Q2 '24
WCT-419820,Product 1,v78TR98995Ywz8LIYR,Phone,346,Others,16-05-2024,TRUE,FALSE,1293Q881236XqXDIA0,PS,0,e99FT111236sWA6IAM,Initiative 1,Product 1,2205,BCP,Call,IJ169191,11,May '24,Q2,Q2 '24
WCT-419851,Product 1,v78TR98995YwzLWIYZ,Phone,390,Others,17-05-2024,TRUE,FALSE,1293Q881236XqikDIC,PS,0,e99FT111236sWBiIAM,Initiative 1,Product 1,2205,BCP,Call,IJ169719,3,May '24,Q2,Q2 '24
WCT-419810,Product 1,v78TR98995YwzH1IYJ,Phone,125,Others,16-05-2024,TRUE,FALSE,1293Q881236XqXDIA0,PS,0,e99FT111236sWC2IAM,Initiative 1,Product 1,2205,BCP,Call,IJ169619,7,May '24,Q2,Q2 '24
WCT-419812,Product 1,v78TR98995YwzQgIYJ,Virtual,79,Others,17-05-2024,TRUE,FALSE,1293Q881236UtQ9DIK,PS,0,e99FT111236sWCCIA2,Initiative 1,Product 1,2205,BCP,Online,IJ169874,16,May '24,Q2,Q2 '24
WCT-419813,Product 1,v78TR98995YwzQgIYJ,Virtual,295,Others,17-05-2024,TRUE,FALSE,1293Q881236UtQ9DIK,PS,0,e99FT111236sWCDIA2,Initiative 2,Product 1,2205,Diff,Online,IJ169874,9,May '24,Q2,Q2 '24
WCT-419814,Product 1,v78TR98995YwzQvIYJ,Phone,242,Others,17-05-2024,TRUE,FALSE,1293Q881236XqWJDI0,PS,0,e99FT111236sWCHIA2,Initiative 1,Product 1,2205,BCP,Call,IJ169878,19,May '24,Q2,Q2 '24
WCT-419803,Product 1,v78TR98995YwzRsIYJ,Email,194,Others,20-05-2024,TRUE,FALSE,1293Q881236XqeZDIS,PS,0,e99FT111236sWCqIAM,Initiative 3,Product 1,2205,PF,Mail,IJ169910,7,May '24,Q2,Q2 '24
WCT-419883,Product 1,v78TR98995YwzSFIYZ,Phone,1,Others,20-05-2024,TRUE,FALSE,1293Q881236XqWTDI0,PS,0,e99FT111236sWD3IAM,Initiative 1,Product 1,2205,BCP,Call,IJ169921,7,May '24,Q2,Q2 '24
WCT-419884,Product 1,v78TR98995YwzSWIYZ,Email,21,Others,20-05-2024,TRUE,FALSE,1293Q881236XqWhDIK,PS,0,e99FT111236sWDPIA2,Initiative 1,Product 1,2205,BCP,Mail,IJ169922,19,May '24,Q2,Q2 '24
WCT-419891,Product 1,v78TR98995YwyxVIYR,Phone,239,Others,15-05-2024,TRUE,FALSE,1293Q88000708K2DII,PS,0,e99FT111236sWEIIA2,Initiative 1,Product 1,2205,BCP,Call,IJ168943,17,May '24,Q2,Q2 '24
WCT-419898,Product 1,v78TR98995YwzX8IYJ,Phone,193,Others,14-05-2024,TRUE,FALSE,1293Q88000708K2DII,PS,0,e99FT111236sWENIA2,Initiative 4,Product 1,2205,SS,Call,IJ170098,23,May '24,Q2,Q2 '24
WCT-419899,Product 1,v78TR98995YwzLRIYZ,Phone,156,Others,17-05-2024,TRUE,FALSE,1293Q88000708K2DII,PS,0,e99FT111236sWESIA2,Initiative 1,Product 1,2205,BCP,Call,IJ169718,25,May '24,Q2,Q2 '24
WCT-419900,Product 1,v78TR98995YwzKJIYZ,Phone,210,Others,17-05-2024,TRUE,FALSE,1293Q88000708K2DII,PS,0,e99FT111236sWEXIA2,Initiative 1,Product 1,2205,BCP,Call,IJ169699,22,May '24,Q2,Q2 '24
WCT-419901,Product 1,v78TR98995YwzXSIYZ,Live,100,PA,20-05-2024,TRUE,FALSE,1293Q881236XqWGDI0,CP-P,0,e99FT111236sWEcIAM,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ170102,15,May '24,Q2,Q2 '24
WCT-419905,Product 1,v78TR98995YwzQqIYJ,Phone,20,Others,21-05-2024,TRUE,FALSE,1293Q881236XqXDIA0,PS,0,e99FT111236sWEhIAM,Initiative 1,Product 1,2205,BCP,Call,IJ169877,16,May '24,Q2,Q2 '24
WCT-419901,Product 1,v78TR98995YcxxwIYB,Phone,204,Others,21-05-2024,TRUE,FALSE,1293Q881236XqWJDI0,PS,0,e99FT111236sWEmIAM,Initiative 1,Product 1,2205,BCP,Call,IJ168599,14,May '24,Q2,Q2 '24
WCT-419900,Product 1,v78TR98995YwzSbIYJ,Phone,95,Others,21-05-2024,TRUE,FALSE,1293Q881236XqXDIA0,PS,0,e99FT111236sWErIAM,Initiative 1,Product 1,2205,BCP,Call,IJ169923,6,May '24,Q2,Q2 '24
WCT-419914,Product 1,v78TR98995YwzPiIYJ,Phone,248,Others,17-05-2024,TRUE,FALSE,1293Q881236XqWhDIK,PS,0,e99FT111236sWFQIA2,Initiative 1,Product 1,2205,BCP,Call,IJ169862,7,May '24,Q2,Q2 '24
WCT-419910,Product 1,v78TR98995YwzZNIYZ,Live,8,Others,22-05-2024,TRUE,FALSE,1293Q881236UtQ9DIK,PS,0,e99FT111236sWFfIAM,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ170145,16,May '24,Q2,Q2 '24
WCT-419920,Product 1,v78TR98995YwzZ8IYJ,Phone,133,Others,22-05-2024,TRUE,FALSE,1293Q881236XqWhDIK,PS,0,e99FT111236sWFkIAM,Initiative 1,Product 1,2205,BCP,Call,IJ170142,15,May '24,Q2,Q2 '24
WCT-419924,Product 1,v78TR98995YwzK9IYJ,Phone,109,Others,22-05-2024,TRUE,FALSE,1293Q881236XqXDIA0,PS,0,e99FT111236sWFzIAM,Initiative 1,Product 1,2205,BCP,Call,IJ169697,13,May '24,Q2,Q2 '24
WCT-419928,Product 1,v78TR98995YwzJVIYZ,Phone,389,Others,21-05-2024,TRUE,FALSE,1293Q881236XqelDIC,PS,0,e99FT111236sWGEIA2,Initiative 1,Product 1,2205,BCP,Call,IJ169688,14,May '24,Q2,Q2 '24
WCT-419941,Product 1,v78TR98995YwzYhIYB,Live,97,Others,21-05-2024,TRUE,FALSE,1293Q881236XqelDIC,PS,0,e99FT111236sWGJIA2,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ170176,13,May '24,Q2,Q2 '24
WCT-419931,Product 1,v78TR98995YwzV7IYJ,Phone,291,Others,22-05-2024,TRUE,FALSE,1293Q881236XqelDIC,PS,0,e99FT111236sWGOIA2,Initiative 1,Product 1,2205,BCP,Call,IJ170056,9,May '24,Q2,Q2 '24
WCT-419930,Product 1,v78TR98995YwzbvIYB,Virtual,63,Others,23-05-2024,TRUE,FALSE,1293Q88000708K2DII,PS,0,e99FT111236sWGnIAM,Initiative 1,Product 1,2205,BCP,Online,IJ170220,10,May '24,Q2,Q2 '24
WCT-419938,Product 1,v78TR98995YwzLlIYJ,Live,369,RA,16-05-2024,TRUE,FALSE,1293Q881236UtQ9DIK,CP-R,0,e99FT111236sWGsIAM,Initiative 2,Product 1,2205,Diff,Face 2 Face,IJ169722,8,May '24,Q2,Q2 '24
WCT-419939,Product 1,v78TR98995Ywzc5IYB,Live,324,RA,02-04-2024,TRUE,FALSE,1293Q881236UtQ9DIK,CP-R,0,e99FT111236sWGxIAM,Initiative 2,Product 1,2205,Diff,Face 2 Face,IJ170224,3,Apr '24,Q2,Q2 '24
WCT-419948,Product 1,v78TR98995YwzVMIYZ,Live,359,PA,20-05-2024,TRUE,FALSE,1293Q881236XqcJDIS,CP-P,0,e99FT111236sWHEIA2,Initiative 1,Product 1,2205,BCP,Face 2 Face,IJ170059,9,May '24,Q2,Q2 '24
WCT-419954,Product 1,v78TR98995YwzdlIYB,Phone,360,Others,23-05-2024,TRUE,FALSE,1293Q881236XqWjDIK,PS,0,e99FT111236sWHdIAM,Initiative 1,Product 1,2205,BCP,Call,IJ170288,15,May '24,Q2,Q2 '24
